id,premise,hypothesis,lang_abv,language,label
bc71872ed0,reach Old Cairo take Nile River Bus jetty near Ramses Hilton hotel; drop terminus Masr El-Qadeema; take Cairo metro line 1 Mari Girgis Station.,Nile River Bus take Old Cairo.,en,English,2
20de288cad,know maybe possible first place know like new taxes thing know that's uh economy going way everything nearly ridiculous thing,possible new taxes way economy right now.,en,English,2
7ce3c9730a,find way supplement,need way add something extra.,en,English,0
300b93b2d6,We've got think.,need think.,en,English,2
a8e5bb3d30,Nobody knows much early Etruscans.,early Etruscans? Nobody knows much them.,en,English,0
ba4c6f6718,well hear kids needing i'll go see need we'll maybe talk,kids independent need all.,en,English,2
83a03e44af,"various episodes member, along Bluebeard Grim Reaper, Jury Damned; takes part snake-bludgeoning (in scandal exposed Bob Woodward book); enemies list used dastardly purposes; even dog Checkers said bound hell.",episodes member anything.,en,English,2
9a25eec056,"stock market, however, damage get much worse.",damage stock market get much worse prices increase.,en,English,1
a47aa6a3fc,makes incumbent government create incentives recruit new employees retain older employees.,need government create incentives recruit new people.,en,English,2
66f9290af4,wonder whether could win general election coming right lane Democratic Party.,run general election conservative Democrat.,en,English,2
18971d73f6,"original, Reich set host ambushed hostile questioner named John, tries answer eloquent Mr. Smith speech (My fist clenched.","original, Reich control whole situation.",en,English,2
43121d93c0,"So, one ladies wants go first.",One ladies go first.,en,English,1
ac2e40a678,Fish upbeat pragmatist.,Fish upbeat pragmatist.,en,English,2
799404cce4,argued governors shared congressional Republican agenda enshrined 1994 Contract America.,exists 1994 Contract America,en,English,0
d2c554613f,well Dana really interesting appreciate talking,"Dana, conversation bored me.",en,English,2
9ee6fd68d8,want mark him.,let free marks him.,en,English,2
0b5d60a68b,relatively small crowds mean fans sit close action.,"Fans sit close action, see relatively small crowds, said TV presenter.",en,English,1
2ba297eed3,"Also Eustace Street information office cultural center children, Ark .","Ark, cultural center kids, located Joyce Street.",en,English,2
cb29cb71b4,think they've repainted since,think repainted times now.,en,English,2
de1dde2f79,yeah although worry easy one might bad lesson uh younger people um know generation,worry might bad lesson.,en,English,0
51a2c82231,"think be, Sir James?"" lawyer shook head.",standing right there.,en,English,1
03a849f3f1,first time entertained idea taking talents particular market… .,turns maybe I'd quite good particular market.,en,English,1
5f827fce50,think would awful lot resentment um really think would feasible country,war would lead bunch resentment among civilians.,en,English,1
4e26ff4776,"Possible Clinton sex her, rape.",Clinton certainly raped her.,en,English,2
d5fad1961a,"'I know happened, exactly.' said.",knew happened.,en,English,2
5e88ad9d41,inferior.,inferior lacked knowledge.,en,English,1
1840ad8b99,missed two top stories yesterday's USAT --the government's first post-deregulation attempt preserve competitiveness among airlines emergence drug prevent breast cancer--they NYT 's front today.,two story causing uproar among wide audiences.,en,English,1
fe9af53408,uh went time period three Danes,"while, three Danes.",en,English,0
eb6b3e14e1,simply historical precedent large empire calling quits could compete economically technologically.,Empires large fail cannot quit struggling financially.,en,English,1
cfcb5c8d1c,"Sitting night always rather jumpy, confessed.","confessed, ""Sitting night rather jumpy experience.""",en,English,0
66189fc54a,Czesiek suitable experience matter.,Czesiek experience matter.,en,English,2
4a84e70cfb,"time around, Lloyd believes he's Messiah.","time, Lloyd thinks Messiah.",en,English,0
9ab20638f7,"Helms, 81 fifth term ends, increasingly frail.",Helms turn 81 soon.,en,English,0
7e2c96c91e,yeah mess clean use oil oil base painting boy i'll tell oh,Oil based paints messy.,en,English,2
3e0863dca5,shrugged.,sure say.,en,English,1
0d261819e4,"8 Follow-up May 8, 2001, Hearing Regarding IRS Restructuring Act's Goals IRS Funding ( GAO-01-903R, June 29, 2001), IRS Continued Improvement Management Capability Needed Support Long-Term Transformation",2001 hearing involving IRS Act IRS Funding.,en,English,0
2d40918d69,"sat up, trying free himself.",trying take nap.,en,English,2
d596113ead,"dances suggestive ancient courtship rituals, man forceful arrogant, woman shyly flirtatious.",dances equal number male female dancers.,en,English,1
d582e331a5,well station plays uh type music,radio station plays kind music?,en,English,0
3d49051079,make pretty pair working together.,go well together.,en,English,2
332e303edd,thought biggest barrier change culture ED staff would ask screening questions.,biggest barrier thought maintain culture,en,English,2
b50116370a,"recommendation comes court's Task Force Civil Equal Justice Funding, created 2001 look ways cope sparse amount money available cases.",Task Force Civil Equal Justice Funding created 2001.,en,English,0
a5381e1c24,"ruthless campaigns resulted 600,000 Irish dead deported.","500,000 Irish died 100,000 deported due ruthless campaigns.",en,English,1
7e6f8b7d70,"sooner strike better."" turned Tuppence.",told Tuppence act now.,en,English,0
b9e52fb78f,"leadership Henry Navigator, caravels set westernmost point Algarve, southern Portugal, search foreign lands, fame, wealth.",Portuguese crown banned exploratory trade expeditions threw Henry Navigator jail.,en,English,2
559755a77d,"Next, enter vast splendid Imperial Hall, three handsome marble fountains, canopied throne sultan would enjoy music dancing concubines.",sultan enjoyed drinking marble fountains Imperial Hall.,en,English,1
79a601f7f3,Palace Jahangir built around square court arches.,"Palace Jahangir houses wonderful square court, complete arches.",en,English,0
acfb1bbaa7,"According Jane Langmuir, director project, water heat come together create totally new appliance.",Jane Langmuir says water heat combine new mechanism.,en,English,0
6fa5a497a2,"Drawing Room partially destroyed fire 1941, furnishings faithful reproductions; huge (repaired) Ming punch bowl striking.",1941 fire spared Drawing Room.,en,English,2
2469349b59,means gather interpret material fairly argue interpretations rationally.,judge gathers interprets material fairly argues rationally.,en,English,1
0b9c1f0e81,"Sikhs reacted violently persecution, Marathas spread Orissa, which, year 1739, Nadir Shah Persia invaded carried Peacock Throne (broken assassination).",Sikhs submitted persecution.,en,English,2
9c1232507c,"arm came eyes, cutting glare.","complete darkness hours, took get adjusted sunlight.",en,English,1
77404fd72f,"multicolored reef dwellers parrotfish French angelfish, along weirdly shaped coral, crawfish, turtles hiding crevices, viewing clear waters visibility 30 (100 ft) common.","Since reef bleached rendered lifeless global warming, longer possible see sea life cloudy water.",en,English,2
e31c023962,"attractions include hot springs, market, forests ski-slopes nearby Uluda .",Along attractions beautiful beaches world.,en,English,1
c8882ac188,yeah well that's thing know talk women leaving home going work well still taking care children important job someone's got able right,Somebody still needs stay home care children.,en,English,0
b8f23fffc9,"good news, however, found reports like one.",report good news it.,en,English,0
6e81af17ad,"tomb guardian unlock gate tunnel give candle explore small circular catacomb, little see, hardly worth effort.",tomb guardian ability unlock gate.,en,English,0
0959dfe936,"1984, Clinton picked rock groupie Connie Hamzy sunbathing bikini hotel pool.",Clinton kept friends relationships private 80s.,en,English,2
0aba570c2a,British action mattered.,"Britain got involved, things would gotten worse.",en,English,2
c6d7f77ae3,2. Receiving Water Samples,water samples received lab.,en,English,1
af83e1b2db,Nowadays bordered ancient columns lined expensive shops.,"surrounded columns, shops around.",en,English,2
33368cc505,"fact, Lions Delos made Naxos marble.","five Lions Delos, also two Tigers Delos.",en,English,1
0df2f596da,"Lavishly furnished decorated, much original period furniture, rooms used ceremonial events, visits foreign dignitaries, EU meetings.",rooms hosted US Presidents UK Prime Ministers.,en,English,1
7c79ce9cf2,"accommodate fluctuations use resources evenly, would seem reasonable offer two tiers rapid deferred, air transportation used rapid product.",air transportation feasible option rapid production option.,en,English,2
70d8ef2446,"Flanked patches forest leading foothills Himalayas, flat plain stretches right across Bay Bengal 1,600 km (1,000 miles) away, areas kept nature reserves country's wildlife, notably tigers, leopards, elephants.",people Himalayas Bay Bengal concerned reserving nature.,en,English,2
f297d66005,"city, literature theater historically dominated scene, visual arts finally coming new Museum Modern Art many galleries display work modern Irish artists.",Visual arts become enormously popular city.,en,English,0
0438675a2f,think real good anyway nice meeting,nice meeting sunny day,en,English,1
5841218ac3,"days, newspaper writers longer allowed kind license took.",Newspaper writers need factual careful days.,en,English,1
02972f8550,"Think consumer confidence declines, if, reason, typical member co-op become less willing go out, anxious accumulate coupons rainy day.",Coupon collecting longer allowed US stores.,en,English,1
8b7dc26eda,", less ten years death prophet Mohamed.",prophet Mohamed died.,en,English,0
ee0f8c4dc3,China's civil war sent distressing echoes Hong Kong.,China fought civil war scared Hong Kong.,en,English,0
d27ae867bb,"Ocho Rios Spanish eight rivers, name descriptive area.","area eight rivers, four.",en,English,1
fc2114471f,"4 million homes watch evening news CBS, ABC, NBC.","4 million homes watch CBS, ABC NBC.",en,English,0
71c2ed0290,Slate could put someone reasonable grasp elementary finance balanced viewpoint charge writing tax piece.,Slate incompetent people write tax pieces.,en,English,1
bc291ef1fe,"France went enthusiastically World War I, came victorious yet bled white.",French citizens supportive participation WWI.,en,English,2
0b6a4f53ac,that's that's one priorities there's got air automatic,get car broken air-conditioning system.,en,English,1
41e64789e5,"admit knowledge certain name, perhaps knowledge ends there.""","tell anything, know.",en,English,2
885fa057b0,Tommy healthy vigorous appetite.,Tommy eaten day.,en,English,1
d89530c3b0,Funchal's central area boasts best variety shops local products island.,Funchal heavily imports hand-crafted goods many manage sell every week.,en,English,1
c067a5c0f9,know know maybe could certain period time mean long kind thing take know um say question person get head,might take long time getting inside person's head takes time.,en,English,1
2816324a7f,"Maps hiking trails available Government Publications Ceter, Low Block, Government Offices, 66 Queensway Central.",Hiking trail maps obtained Government Publications Center.,en,English,0
7e82e7c815,"Also, considerable sums spent Postal Service analyzing costs associated worksharing, mailers/competitors incur considerable expense litigating positions worksharing Postal Rate Commission.",Competitors spend litigating around workshare Postal Service spends analyzing costs associated worksharing.,en,English,1
9e4223ff72,work also shown agencies better job providing incentives encourage employees improve performance achieve results.,Employee performance improved incentives.,en,English,0
692c6525d6,away children,Far kids,en,English,0
7e37f851e2,yeah that's probably little bit time year think seen weather news weather news evening lately think average high would seventy,evening news time favorite show comes on.,en,English,1
ea0a057c96,"Shore Temple, withstood wind waves 12 centuries, made two shrines.",Shore Temple lost time.,en,English,2
b3675d4224,Eve's Apple turns sturdier book seems.,Eve's Apple overrated book.,en,English,2
c75f32c85c,"We're going try something different morning, said Jon.",Jon decided try new approach.,en,English,0
8c11f01e2e,ripped ligaments right ankle,"narrowly avoided injuring right ankle, luckily",en,English,2
c09eb83658,Another quarter billion plus dollars total amount sought earmarked pay operating debt accrued past years.,Another quarter billion dollars earmarked pay bonuses.,en,English,2
5af147ab52,sort building season season yeah,Like season without building.,en,English,2
1eddffd7b0,um well hate yes,really love to.,en,English,2
14c4a14b51,17 alternative unaddressed mail would auction right third bundle specific days specific post offices.,could auction right another bundle instead unaddressed mail rural post offices.,en,English,0
b61c6eb827,"Across river city, superb views; rooms contemporary design.",great views city.,en,English,0
f8eae3183b,"Relationship Quality Life Instruments, Health State Utilities, Willingness Pay Patients Asthma.",relationship willingness pay quality life instruments.,en,English,2
6cdd6247e8,"quite young, eighteen.",looked older even though barely eighteen.,en,English,2
7a41175902,mean i'm i'm sort strange way i'm i'm twenty pounds overweight smoke blood pressure last reading day one hundred two seventy nine,blood pressure bad considering I'm healthy.,en,English,1
09710d88ea,direct sunlight stuff right uh really found bad we've lived house uh oh thirteen years suppose really really painted know new bought painted one time since know probably going time paint couple years,"paint house once, siding held well.",en,English,1
f543432dfd,Table 4.1: Selected Federal Income Tax Provisions Influence Personal Saving,tax provisions meant stimulate personal savings.,en,English,0
55a72d4fb1,"Auditors another country engaged conduct audits country meet professional qualifications practice country's laws regulations acceptable standards, issued International Organization Supreme Audit Institutions.",auditors report globally managed governing body.,en,English,2
29ce108749,"sidebar notes controversy remains Mars meteorite crashed Antarctica 11,000 years scientists demolished evidence meteorite contained living creatures, cannot explain meteorite contains molecule Earth produced biological processes.","Mars meteorite crashed 30,000 years ago.",en,English,2
db65628e59,"day, ask me, promised him, smiling.","swore asked someday, would.",en,English,0
bab22dc779,oh they're fired one chance go program come back positive one chance go go lot uh rehabilitation alcohol drug use uh uh lot uh agency go personal problems financial whatever,"drug test comes back positive, fire employee right away.",en,English,2
6357200ae6,know gets hot one time last year remember planning eighty degrees even,"Last year planning that, already 80 degrees.",en,English,0
6ff404fd66,"4) Clinton's job rating fell 60 55 points Washington Post poll, apparently pollees disapproved use White House fund raising.",Pollees down-rated Clinton 5 points.,en,English,0
427278cf87,good,terrible.,en,English,2
963a01acf6,"Built a.d. 688 691, decorated thousands exquisite, predominantly blue yellow, Persian ceramic tiles, Koranic scriptures lintels.",decorated hundreds green brown ceramic tiles.,en,English,2
cf37de68a0,"Shortly stepping bridge, Jon felt entire walkway narrow.",walkway widened soon Jon stepped bridge.,en,English,2
3e37fbc5f4,"far, far away- lying still tracks- back train.",train speeding along track.,en,English,2
4b01ed3fe3,"tradition clothes criticism includes serious analysis, even costume criticism among theater, ballet, opera critics, august writerly heritage.",Clothes criticism taken seriously consumers.,en,English,1
45b5b7e4a1,wish good,wish nice America Iraq.,en,English,1
a91de08338,"narthex, entrance hall nave, crowned magnificent sculpted tympanum Jesus enthroned Resurrection, preaching message Apostles.",tympanum Jesus entrance nave.,en,English,0
ec619ac619,"notable thing Left Behind series--beside fact secular media noticed millions Americans busy reading books warning imminence one-world government, mass death, return Messiah, Jewish characters Christian.",Left Behind series people converting Christianity.,en,English,1
ef2b4d91e5,um-hum um-hum um-hum yeah yeah know think interesting um discussion know there's certainly uh lots pros cons around,discussion bland me.,en,English,2
509077b1ba,"then, program added Carroll Grayson counties city Galax five attorneys.",program one single attorney.,en,English,2
71855048c0,"April 1453 Sultan's armies massed outside city walls, outnumbering Byzantines ten one.",ten times many Sultan's armies Byzantines.,en,English,0
c55a070411,know long we've here? asked one morning sat facing breakfast.,sitting across breakfast.,en,English,0
73483fd556,otherwise gets start cooler spring gets hot summer,get hot summer start spring.,en,English,0
c766f473a1,grocery store baggers want buy car Trans they're high school seniors seventeen years old got impress girl friend,people keen buy car.,en,English,0
116b37abbe,tough thick tree loyal death.,tough loyal.,en,English,0
f4ec182e30,"guess history repeats itself, Jane.",possible history repeats itself.,en,English,0
2cc5c53b74,"We'll first admit make mistakes, bureaucratic.",make mostly bureaucratic mistakes; types rare.,en,English,0
5af4976632,"come, remote is, men look strong enough handle anything.",men looked weak.,en,English,2
362b3acf9e,"capitalized natural resources using salt cure fish, exported home country.",kept salted fish themselves.,en,English,2
2fc5e15dc3,"could've afforded much swankier, up-town place- least, slightly swankier, mid-town place- space would encourage clutter.",poor could afford small space.,en,English,2
57cb283810,think would awful lot resentment um really think would feasible country,think would lead resentment something feasible country.,en,English,0
4dd4de96de,they're illegal think would us good outlaw together,"Since they're already illegal, outlawing would good.",en,English,2
7473d1d53a,"popular offerings include kuru fasulye (haricot beans tomato sauce), patlecan kizartmas (aubergine fried olive oil garlic), range salads.",Salads dishes aubergine available.,en,English,0
7bcac035a2,crossed Forth Dunfermline narrows known day Queensferry.,narrows still named Queensferry.,en,English,0
afbab1122f,Everybody quote NBA commissioner David cannot strike boss still hold job--unless play NBA.,NBA commissioner said NBA opens possibilities jobs,en,English,2
ff7bb4cb84,right that's that's supposedly,"Right, possibly.",en,English,0
9753eca974,original wax models river gods display Civic Museum.,models made clay.,en,English,1
c888034659,always wait movie time read book,movie always better book.,en,English,1
f01df4e081,"burden spiritual functions high priest Shinto tasks administration led emperor welcome early abdication, frequently retire life Buddhist meditation scholarship.",People looked emperor abandoning duties abdicating.,en,English,1
f9d2229412,exactly head coupon issuer Alan Greenspan 1987--and believe would again.,Greenspan 1987 think again.,en,English,0
a5d65e604e,people know rehabilitate ones know perpetual,wonder possible rehabilitate types people.,en,English,1
40f4778649,"caters specific crowd, hunt around find one right you.",may search bit find one works you.,en,English,0
945d3b8558,ooh get high yeah mean,get high want many different extras.,en,English,1
136a325d2c,Challenges Restore Public Confidence,"public great confidence, despite situation.",en,English,2
22513ed7e7,know dealing customer maybe that's reason it'd seem like they'd put little barrel say pour go we'll take money,customers one many reasons.,en,English,2
86893defea,"general, six elements appear purpose, type data collected, method data collection, design, method data analysis, reporting.",Purpose one six elements listed here.,en,English,2
0bf7d4b70f,"Troyes also center shopping, two outlet centers selling French international designer-name fashions home accessories.",One outlet centers Troyes sells Prada fashions.,en,English,1
30ff6ed6d1,"obviously constrained bondage, blacks nonetheless forged culture rich religious observances, folk tales, family traditions, song, on.",Clearly constrained folk tales traditions.,en,English,2
5c79c98f43,put so?,understand so.,en,English,2
8ff763ef93,"unintended side effect radical, direct state voters set tax rates?",radical side effect intended.,en,English,0
a4d8a9cfce,Built a.d. 715 help measure peak trough Nile flood.,said Nile flood 12 feet deep.,en,English,1
ba4380473d,um tried really happy,"now, tried.",en,English,0
d2b5441f67,Bien! said last.,wasted time speaking.,en,English,2
42087cb8ca,island long history; marble deposits coveted around ancient world.,island settled recently.,en,English,2
eed6119180,"editors, part, arrange written case do.","two editors, one often responsible arranging get written other.",en,English,1
73b413a0ee,world ripped apart around replaced world fear blood fire.,trying escape chaos around them.,en,English,1
a01468aca2,"Look here, asking lot questions.","Look here, posing lot questions me.",en,English,0
0f881f229d,"Specifically, defining mission improvement objectives, senior executives determine whether organization needs CIO networking/marketing specialist, business change agent, operations specialist, policy/oversight manager, combination thereof.",CIO need operations specialist.,en,English,2
8a11f6d73b,Title IV Clean Air Act (relating acid deposition control),Clean Air Act single title.,en,English,2
352a9c6b07,"cases, participants risk losing jobs also significant portion retirement savings company files bankruptcy.",Participants worked company less 4 years higher risk losing job bankruptcy.,en,English,1
2fb254bfcb,"Oh, fool feel!",fool!,en,English,0
b400440b86,Knowing help workers understand combination revenue increases benefit reductions necessary restore program's long-term solvency.,helps workers understand restoration program's long term goals.,en,English,0
291a7d0c6b,think real good anyway nice meeting,nice meeting,en,English,0
3b5dcee041,"coordinating policy development awareness activities manner, helps ensure new risks policies communicated promptly employees periodically reminded existing policies means monthly bulletins, intranet web site, presentations new employees.",new employees risk.,en,English,1
e523df195e,Possibly country turbulent history.,country's history largely peaceful.,en,English,2
5891dda131,make since,care makes sense not.,en,English,2
4ba4ce40a4,"WP runs piece inside reporting church service last Sunday, Cardinal John O'Connor New York criticized President Clinton pulpit taking Catholic communion South Africa.",WP runs piece inside reporting,en,English,0
dbc9b52102,"drawer unlocked one, pointed out, submitted evidence prove prisoner concealed poison there.",evidence pointed towards prisoner one try hide poison drawer.,en,English,2
0c7d9f2c17,yeah mean people like crazy study though high school one things pick topic investigate time think like time uh unfair capital punishment lot common tended tended ignorant foreigner black minority matter chances chances uh getting death penalty know like hundreds times greater could communicate well mean um even necessarily white could communicate could come across court room kind um,something performed research high school.,en,English,0
db6efce7e7,uh well figured done garage Toyota dealer would looking probably three four hundred dollars,done Toyota dealer's fifty bucks.,en,English,2
2294fc6eb7,'You fixing.',try fix this.,en,English,0
8eb48d68b8,"Well, shut then, laughed woman.",laughed situation even though annoyed.,en,English,1
fc4599dda8,[I]n Top Porter capitalize text's potential realism.,text potential realism unrealized.,en,English,0
a4ba6abdb8,slowed.,slowed let horse by.,en,English,1
c2ae355e67,Who? asked Tommy.,Tommy asked location.,en,English,2
4cd15e4ef5,Students human misery savor underlying sadness futility.,study human misery savor sadness futility.,en,English,0
0be15deb37,"can't help wonder Shuger thought ask simple questions launching attack-- questions as, Tripp ask moved current job?",know Shuger asked lot questions.,en,English,2
f245cdb987,oh yeah mine uh purebreds keep,mine poodles,en,English,1
4f963ac6d3,Based field observations discussions U.S.,field observations may faulty.,en,English,1
6b4548801d,"stepped across threshold, Tommy brought picture terrific force head.",Tommy hurt head bringing picture down.,en,English,1
75a14f60cc,"surprisingly, then, Fannie Mae's public-relations operation unparalleled Washington.",Fannie Mae terrible public-relations.,en,English,2
0e6d554418,"comfortable way see important Hoysala temples visit either side overnight stay Hassan, 120 km (75 miles) northwest Mysore.",book hotel Hassan near Hoysala temples.,en,English,2
5970348824,certain categories control activities common agencies.,"Nothing agencies familiar, unique.",en,English,2
947f7cb07b,"Many Lakeland hotels also quote D, B B (dinner, bed, breakfast) rate, includes evening meal often quite cost-effective.","way stay Lakeland hotel pay full-day package, includes 3 meals often quite expensive.",en,English,2
906d6376bf,defiantly live apartment right,Defiantly live house right,en,English,2
b0bb8d4963,overall increase prices possible overall increase amount money circulation.,Price hikes possible money circulation.,en,English,0
9cc6593f5a,"Happily, there's still lot yet adulterated two islands'meaning visitors also choice.","Everything island downsized commodified, visitors one thing.",en,English,2
4d8ebb7cd0,Watch Washington Week Review : Back front.,"way watch Washington Week Review start end, anything else would viewed.",en,English,2
4d2efd1770,absurd can't help it. Sir James nodded again.,Sir James thinks absurd.,en,English,0
6354aafbcd,Everybody quote NBA commissioner David cannot strike boss still hold job--unless play NBA.,NBA commissioner said hates NBA players.,en,English,2
2005fe6f45,"professional courtesy, GAO inform requesters substantive media inquiries ongoing assignment.",GAO never inform requesters substantive media inquiries ongoing assignment.,en,English,2
998e37d80e,could make quite issue need determine characteristic impedance sky.,"could made issue,",en,English,1
a1bea95c3e,i'll listen agree think sounds right,agree whatever think sounds right.,en,English,0
3dae6079c5,"Commission published summary Final Regulatory Flexibility Analysis Federal Register September 12, 1996 (61 Fed.",Final Regulatory Flexibility Analysis published Commission 1996,en,English,0
00cbeb090b,"pundits beam opinions us time warp, hazy days past administrations.",experts give opinions time warp past administrations.,en,English,0
2dd576c122,well that's got right like tread mill,That's reason procured it.,en,English,2
083d5f86ac,either fly TAP/Air Portugal (15-minute flight) take ferry (which leaves daily 8am; Tel. 291/226 511).,Taking plane give departure timing options ferry.,en,English,1
43aaefa162,"Designed George Meikle Kemp, unknown draftsman humble birth, monument took inspiration design MelroseAbbey.",design beautiful well thought out.,en,English,1
23a3c84a24,submit report designated officials.,submit report officials,en,English,0
7da7210eda,"entered shack, opening painted door covered runes warding.","entered shack, bidden her--the runes warding would surely sent away otherwise.",en,English,1
cb0cdc2407,"centuries, Loire river vital highway Atlantic heart France.",Loire connected central France Atlantic.,en,English,0
80398e8be8,road along coastline south travels busy agricultural towns fishing villages untouched tourism.,road going south civilization along it.,en,English,2
34af081382,evil-looking Number 14.,Number 14 him.,en,English,0
15b1c0f787,Ibiza's seven-bulwark defences almost completely intact.,Ibiza's walls crumbled due weather.,en,English,2
dbb93c7a0c,"However, specific approaches executing principles tended differ among various sectors.","Specific approaches principle different sector, oil industry flexible.",en,English,1
a8b626951d,reasons wrecks cause fan excitement--e.g.,Wrecks small reason fan excitement.,en,English,1
b48b0c6c0c,"last afternoon Louisian supposed different- hotel room small claustrophobic, utterly bored.",bored last day Louisian.,en,English,0
d70d97c667,"chain swung again, hitting arm sending palm knife crowd.",woman unarmed.,en,English,2
ffa5493387,"Ramses II build stone hewn cliffs Nile valley spot stands 7 km (4 miles) Sudan border, ancient land Nubia.",Stone would expensive ship Nile Valley.,en,English,1
cd1b40ee78,know easy,challenging.,en,English,0
4b63c4c756,"book parody Bartlett's , serving quotes Lincoln, Jefferson, Roger Rosenblatt equal pomposity.",book parody Patterson's quotes Adele George Clooney.,en,English,2
ad0de1087b,best beach Europe ' least that's verdict regulars.,Regular beachgoers say best Europe.,en,English,0
ac8f2c7650,"Alan Tonelson, U.S.",Alan Tonelson lived U.S. entire life.,en,English,1
68e3df0d77,agree see map drew uh gonna divide districts,district divisions map incomplete.,en,English,1
8d70677468,"There's one thing, thought himself, ""they can't go shooting.",thought go shooting.,en,English,0
3459243f4b,"Simmons, probably rap's greatest entrepreneur, lives New York; schmoozes bankers, fashion designers, record executives; cuts deals conglomerates Time Warner.",Simmons lives New York schmoozes fashion designers.,en,English,0
cfd266bac2,"saw Stark buried earth, screaming mercy death would never come crawling rock decades later.",Stark got buried big hole.,en,English,1
fb126a0677,"Nearby Monastery Nea Moni, founded 1049, one beautiful Byzantine religious sites Aegean.","Founded 1049, monastery beacon light darkness.",en,English,1
ed119569dc,"find right.""","You, I'm sure, find adequate.",en,English,0
1e0f06162e,also view Roman Nileometer carved rock measured height river helped ancient priests time announcement Nile flood initiated movement workers fields community projects temple building.,method measuring height river.,en,English,2
a91bd3a157,Act Accounting Great Management Reform Act,Act accounting great management reform act,en,English,0
0dcdaa45c1,"Even analysts argued loosening old standards, market clearly overvalued, think maxed while.",analysts wanted make old standards toughter.,en,English,1
df3152deb1,always need attorney general law.,need attorney's practice law.,en,English,0
399ac28103,"quite, tetanic character.""",tense acted.,en,English,0
f4493384c5,"Unsurprisingly, golfing prohibitively expensive.",costs $100 golf 9 holes!,en,English,1
99c1a397d8,really easy mean thumb print know,"thumb print, easy., know?",en,English,0
f3d98405da,Indian traveler described prosperous Bujang Valley settlement seat felicities.,traveler said settlement prospering trade.,en,English,1
bda9995961,think lot kids funny get kind fears like there's somebody bed,"believe many children think amusing, similar uneasiness there's someone beneath bed.",en,English,0
1230bb0cf0,"wife lived Styles Court every luxury, surrounded care attention.",lived poverty squalor Styles Court.,en,English,2
bbab64b64b,"Several individuals organizations contacted also suggested agencies move consistent organization, content, presentation information allow common look feel agencies' ITbased public participation mechanisms rulemaking.","people contacted, said agencies' current practices fine.",en,English,2
097391fbb2,"know is?"" dramatic gesture flung back left side coat exposed small enamelled badge.",wore coat carried small badge.,en,English,0
4c1c21ed97,management consultants describe dysfunctional interactions one's fellow workers value-subtracting behavior.,Consultants often personality clashes center conflict.,en,English,1
ae7eea4bdc,"year, Clinton's surrogates calling Starr out-of-control prosecutor.",Even non Clinton supporters think Starr gone far.,en,English,1
b273256885,took once.,liked instantly.,en,English,0
3e1a263023,incorporates risk assessment methodology intended reduce audit planning time ensure significant issues included.,mixes risk assessment methodology process ensure significant issues included.,en,English,0
67206b356b,"chosen actor, greatest actor living!","choose become actor, time lacked confidence make first step.",en,English,1
2cb25fe600,"( sums millennium coverage around globe, examines whether Y2K preparations waste.)",(The millennium coverage around globe summed examined).,en,English,2
263fcf64ab,Creole men women see dancing properly moving hips knees way since childhood.,people master Creole dance learn adults.,en,English,2
ae5df19404,think yeah nice escape know something laugh enjoy,think escape enjoyed.,en,English,0
5d9662cbed,uh know start top try get dollars hands need know there's lot places money stops disappears along way,needs transparent distribution money.,en,English,1
ccaef3e9d3,provisions may reexamined well.,supplies might require additional inspection.,en,English,0
7037d44745,"Founded Alexander Great Mediterranean coast 322 b.c. , Alexandria capital Egypt Ptolemaic era.","Alexandria, founded Alexander Great, originally different name.",en,English,1
7ce82953e3,Knowing help workers understand combination revenue increases benefit reductions necessary restore program's long-term solvency.,Knowing way helps worker's understanding.,en,English,2
5e2913d7ac,Two aromatic aniseed drinks also produced locally.,aniseed drinks produced internationally.,en,English,2
7ee1d7c464,'Not part biography.,"told something biography, sort secret.",en,English,1
593ad1c63d,Monday's Question (No.,question Monday.,en,English,0
07feabd041,Illinois Equal Justice Foundation recently made first grants money appropriated Illinois General Assembly.,Illinois Equal Justice Foundation received money manpower Illinois General Assembly.,en,English,1
7a20440fa3,Two saw Thorn coming.,Nobody saw Thorn coming.,en,English,2
5620fcbe48,"Later, Tom testified John avoid electric chair.",Tom willing speak man avoid execution.,en,English,0
d77f4a03c8,probably yeah get head start,can't get head start it.,en,English,2
e654f03664,"burden spiritual functions high priest Shinto tasks administration led emperor welcome early abdication, frequently retire life Buddhist meditation scholarship.","emperor exhausted religious political obligation, abdicated early.",en,English,0
6699d13301,air warm.,warm air bellows forth oven's open door.,en,English,1
258147c192,uh people plan know like like ever seen commercial like Federal Express uh think tank,never seen Federal Express commercial.,en,English,2
d87677482e,"guide introduce many, all, popular Aegean Islands.",popular Aegean islands introduced guide.,en,English,0
a235caf450,yep see cable,"Yes, cable love it.",en,English,1
ae050ae8f2,i'll probably say know like well we've talking five six minutes okay,We've talking 2 hours.,en,English,2
c97bd9f1aa,"7) Nonautomated First-Class Standard-A mailers option requesting mail processed manually, even though costs processing substantially higher mechanized processing.",Nonautomated First-Class Standard-A mailers cannot ask mail processed hand costs postal service more.,en,English,2
bf6abb780c,"Concentration greenhouse gases, especially CO2, increased substantially since beginning industrial revolution.",Greenhouse gases increased industrial revolution.,en,English,0
928d87f0c8,really nice compromise especially felt like still living house still couch bed really helped lot lot comfortable,"really works well, furniture stuff, felt like home. made much comfortable situation.",en,English,0
